1.731	0.191216	-0.636	0.044	-7.45	0.624	-1.366	0.483	2.012	-0.51	1.813	0.868	0.522	2.021	-0.977	1.103	0.263	3.422	-0.796	0.969	0.943	2.646	0.496	2.573	0.363	0.031	-1.019	-0.398	6.093	-0.008	2.324	1.849	-1.487	2.699	1.225	2.312	3.175	0.259	3.754	-1.133	-1.959	-1.551	2.289	3.228	1.914	-0.145	0.211	-1.576	3.909	-0.135	0.115	-1.523	-0.232	0.518	-0.095	0.671	0.995	0.406	-1.001	-6.038	-0.749	-0.417	-1.084	-0.04	0.828	-0.773	-3.7303	-4.3463	-4.741	-4.3605	-4.3937
3.449	1.01045	0.41	-0.02	-6.954	0.773	-0.614	1.211	2.676	0.09	2.723	1.562	1.148	4.728	0.861	0.958	0.515	4.314	0.049	0.945	2.389	3.228	1.271	4.147	1.462	0.781	-0.245	0.546	8.244	1.541	3.786	4.139	0.892	3.428	1.139	4.001	2.785	1.207	4.082	1.011	-0.821	-1.473	4.65	5.785	2.854	0.71	1.167	-1.446	4.134	0.513	0.426	-0.638	0.894	1.599	0.979	1.711	2.156	1.327	-0.366	-5.471	-0.438	-0.029	-0.739	0.596	1.692	-0.224	-3.9289	-4.2332	-5.1178	-4.5085	-4.6192
5.21	1.87708	1.622	-0.102	-6.224	0.966	0.26	1.98	3.318	0.743	3.68	2.15	1.62	7.68	2.922	0.717	0.687	5.006	0.899	0.927	4.017	3.822	2.095	5.775	2.631	1.497	0.607	1.514	10.332	3.369	5.175	6.655	3.542	4.062	1.012	5.724	2.216	2.122	4.467	3.241	0.452	-1.238	7.195	8.439	3.737	1.763	2.338	-1.264	4.381	1.195	0.709	0.488	2.168	2.741	2.125	2.775	3.42	2.331	0.337	-4.613	-0.102	0.489	-0.418	1.277	2.608	0.454	-4.0532	-4.0092	-5.3774	-4.6419	-4.8226
7.041	2.7541	2.963	-0.237	-5.263	1.183	1.174	2.692	3.837	1.441	4.578	2.632	1.963	10.791	5.099	0.378	0.741	5.458	1.687	0.844	5.736	4.278	2.939	7.262	3.839	2.095	1.453	2.516	12.144	5.174	6.527	9.249	6.347	4.615	0.907	7.205	1.243	2.874	4.836	5.634	1.716	-0.791	9.716	11.032	4.342	2.868	3.623	-0.966	4.646	1.92	0.991	1.762	3.457	3.993	3.28	3.739	4.713	3.375	0.96	-3.53	0.32	1.168	-0.149	1.926	3.541	1.185	-4.1375	-3.6645	-5.5772	-4.7397	-4.9272
8.668	3.56144	4.341	-0.422	-4.106	1.379	2.051	3.316	4.196	2.126	5.256	2.95	2.211	13.705	7.294	-0.138	0.651	5.581	2.402	0.68	7.401	4.58	3.689	8.486	5.05	2.691	2.024	3.444	13.406	6.819	7.514	11.608	9.055	5.048	0.732	8.124	-0.024	3.435	5.158	7.777	2.926	-0.074	12.078	13.373	4.785	3.93	4.8	-0.564	4.907	2.599	1.231	3.072	4.729	5.162	4.383	4.642	5.852	4.289	1.542	-2.376	0.785	1.873	0.128	2.499	4.434	1.824	-4.1209	-3.2665	-5.5759	-4.7549	-4.8976
10.029	4.31796	5.769	-0.629	-2.777	1.517	2.857	3.748	4.381	2.783	5.785	3.145	2.53	16.209	9.055	-0.832	0.419	5.379	3.074	0.475	9.009	4.64	4.157	9.409	6.072	3.209	2.197	4.353	14.167	8.233	8.26	13.366	11.501	5.309	0.587	8.356	-1.34	3.832	5.375	9.516	4.064	0.821	14.012	15.206	4.959	4.993	5.742	-0.079	5.053	3.221	1.377	4.425	5.817	6.181	5.268	5.38	6.733	5.009	2.067	-1.271	1.217	2.592	0.388	2.97	5.25	2.439	-4.0173	-2.8549	-5.4249	-4.6864	-4.7969
11.059	4.91584	7.206	-0.903	-1.366	1.516	3.59	3.953	4.41	3.397	6.118	3.316	2.918	18.13	10.523	-1.614	0.059	4.97	3.737	0.326	10.439	4.455	4.312	9.938	6.862	3.574	2.278	5.168	14.376	9.292	8.537	14.57	13.54	5.437	0.427	8.084	-2.542	3.9	5.429	11.015	4.984	1.748	15.384	16.426	5.013	5.899	6.218	0.52	4.949	3.723	1.482	5.545	6.633	6.957	5.995	5.928	7.339	5.467	2.458	-0.259	1.559	3.206	0.659	3.227	5.977	3.006	-3.8128	-2.3769	-5.1802	-4.505	-4.5674
11.786	5.43403	8.312	-1.23	0.037	1.346	4.141	4.037	4.323	3.838	6.233	3.512	3.367	19.374	11.518	-2.543	-0.315	4.511	4.438	0.137	11.648	4.085	4.26	10.179	7.349	3.827	2.387	5.783	14.185	10.11	8.526	15.01	15.113	5.542	0.212	7.404	-3.354	3.972	5.223	12.165	5.571	2.532	16.279	17.113	4.903	6.548	6.238	1.117	4.686	4.152	1.565	6.334	7.24	7.486	6.52	6.281	7.63	5.736	2.687	0.525	1.725	3.715	0.913	3.352	6.554	3.421	-3.5661	-1.8648	-4.8787	-4.1475	-4.2881
12.097	5.77956	9.23	-1.537	1.25	0.986	4.56	4.003	4.271	4.018	6.194	3.747	3.834	20.045	12.073	-3.393	-0.636	4.054	5.069	0.039	12.615	3.561	4.168	10.171	7.619	3.901	2.514	6.096	13.729	10.645	8.273	14.859	16.261	5.617	0.026	6.596	-3.767	4.071	4.757	12.862	6.002	3.083	16.69	17.334	4.758	7.035	6.124	1.681	4.349	4.298	1.586	6.797	7.658	7.625	6.834	6.454	7.691	5.826	2.807	1.088	1.7	4.089	1.172	3.394	7.046	3.716	-3.2297	-1.3465	-4.3869	-3.7735	-3.9117
11.902	5.93672	9.878	-1.871	2.255	0.488	4.815	3.923	4.227	4.011	6.043	3.937	4.16	20.214	12.257	-4.036	-0.949	3.572	5.455	-0.063	13.215	2.883	3.969	9.728	7.699	3.722	2.934	6.27	13.031	10.826	7.951	14.322	17.012	5.481	-0.111	5.747	-3.865	4.222	4.186	13.174	6.287	3.445	16.746	17.167	4.403	7.265	6.062	2.262	3.887	4.328	1.489	6.906	7.735	7.694	6.96	6.485	7.565	5.738	2.687	1.4	1.706	4.305	1.381	3.261	7.466	3.917	-2.8758	-0.87823	-3.8622	-3.3272	-3.4084
11.443	5.85579	10.214	-2.141	3.087	-0.143	4.929	3.723	4.111	3.902	5.673	3.989	4.401	19.887	12.032	-4.514	-1.216	3.183	5.64	-0.2	13.443	2.243	3.768	9.137	7.673	3.489	3.355	6.176	12.083	10.798	7.452	13.411	17.405	5.254	-0.264	4.928	-3.699	4.263	3.422	13.181	6.299	3.699	16.429	16.656	4	7.322	6.003	2.737	3.315	4.174	1.276	6.718	7.653	7.502	6.807	6.311	7.248	5.498	2.496	1.469	1.562	4.359	1.552	3.017	7.732	3.832	-2.4919	-0.4904	-3.2865	-2.8998	-2.8331
10.61	5.64854	10.211	-2.328	3.734	-0.826	4.951	3.516	3.994	3.705	5.072	3.927	4.528	19.032	11.343	-4.824	-1.409	2.799	5.638	-0.357	13.36	1.63	3.517	8.402	7.557	3.138	3.502	5.99	11.055	10.562	7.043	12.224	17.434	4.832	-0.4	4.187	-3.305	4.193	2.423	12.825	6.208	3.75	15.708	15.804	3.545	7.371	5.888	3.101	2.623	3.819	0.957	6.416	7.329	7.423	6.471	5.978	6.835	5.145	2.291	1.387	1.398	4.243	1.601	2.749	7.851	3.655	-2.0931	-0.19309	-2.7276	-2.4218	-2.2493
9.521	5.28135	9.856	-2.526	4.19	-1.555	4.711	3.223	3.779	3.423	4.447	3.752	4.391	17.756	10.362	-4.972	-1.683	2.476	5.382	-0.468	12.917	1.027	3.245	7.553	7.294	2.623	3.664	5.735	9.978	10.035	6.156	10.958	17.095	4.309	-0.621	3.62	-2.793	3.959	1.44	12.059	6.009	3.662	14.676	14.662	3.041	7.207	5.565	3.379	1.797	3.306	0.527	5.997	6.825	7.229	6.007	5.481	6.394	4.708	2.058	1.281	1.014	3.91	1.479	2.398	7.807	3.304	-1.6744	0.0827	-2.1757	-1.9728	-1.6567
8.411	4.85028	9.157	-2.634	4.473	-2.24	4.363	2.965	3.497	3.002	3.703	3.495	4.075	16.119	9.166	-5.103	-1.916	2.294	5.035	-0.625	12.093	0.612	3.037	6.718	6.925	2.206	3.68	5.343	8.82	9.351	5.213	9.607	16.515	3.787	-1.003	3.112	-2.211	3.836	0.421	11.123	5.587	3.365	13.442	13.411	2.497	6.945	4.954	3.408	0.924	2.731	0.108	5.458	6.28	6.759	5.576	4.823	5.817	4.223	1.832	1.125	0.441	3.5	1.234	2.045	7.53	2.863	-1.2882	0.24571	-1.6769	-1.4552	-1.112
7.237	4.31305	8.252	-2.776	4.523	-2.935	3.898	2.68	3.153	2.416	2.947	3.111	3.584	14.324	7.828	-5.109	-2.171	2.098	4.526	-0.762	11.071	0.186	2.955	5.873	6.51	1.734	3.488	4.85	7.741	8.5	4.522	8.348	15.728	3.263	-1.461	2.73	-1.723	3.58	-0.569	10.118	5.161	2.814	12.156	12.064	1.968	6.5	4.293	3.324	0.155	1.985	-0.32	4.762	5.675	6.14	5.064	4.197	5.236	3.688	1.648	0.977	-0.313	3.021	0.894	1.701	7.126	2.309	-0.95828	0.35843	-1.1976	-1.0325	-0.62832
6.019	3.78616	7.209	-2.85	4.361	-3.582	3.373	2.416	2.789	1.795	2.156	2.584	2.87	12.519	6.535	-5.024	-2.529	1.907	3.908	-0.93	9.866	-0.238	2.824	4.908	5.987	1.232	3.355	4.378	6.681	7.632	3.969	7.236	14.725	2.529	-1.915	2.381	-1.23	3.431	-1.381	9.024	4.695	2.175	10.893	10.724	1.342	5.86	3.726	3.177	-0.591	1.265	-0.77	4.081	4.942	5.402	4.637	3.623	4.662	3.061	1.514	0.73	-1.03	2.528	0.485	1.206	6.628	1.675	-0.67061	0.38846	-0.79954	-0.6577	-0.24498
5.073	3.23818	6.156	-2.842	4.047	-4.224	2.889	2.09	2.256	1.202	1.42	1.935	2.164	10.856	5.517	-4.902	-2.906	1.793	3.306	-1.119	8.704	-0.572	2.75	4.044	5.363	0.792	3.141	3.824	5.725	6.779	3.62	6.26	13.657	1.87	-2.366	2.099	-0.838	3.081	-2.076	8.173	4.147	1.51	9.6	9.443	0.66	5.24	3.165	2.986	-1.28	0.521	-1.125	3.445	4.245	4.457	4.193	3.037	4.108	2.36	1.451	0.419	-1.757	2.075	0.033	0.72	5.999	1.067	-0.48886	0.32514	-0.46281	-0.38776	0.023286
4.278	2.72284	5.079	-2.793	3.635	-4.808	2.355	1.749	1.696	0.57	0.548	1.341	1.447	9.345	4.561	-4.77	-3.249	1.572	2.662	-1.405	7.634	-0.97	2.638	3.234	4.764	0.316	2.736	3.195	4.862	5.96	3.269	5.491	12.558	1.329	-2.767	1.919	-0.611	2.599	-2.662	7.404	3.505	0.779	8.418	8.29	0.147	4.565	2.6	2.778	-1.805	-0.206	-1.429	2.842	3.476	3.723	3.764	2.497	3.612	1.699	1.406	0.08	-2.427	1.665	-0.447	0.277	5.238	0.552	-0.3076	0.1801	-0.30194	-0.169	0.12645
3.634	2.26325	3.955	-2.726	3.132	-5.31	1.764	1.435	1.043	-0.103	-0.267	0.626	0.8	8.08	3.719	-4.634	-3.655	1.315	1.981	-1.723	6.657	-1.353	2.447	2.491	4.067	-0.219	2.124	2.447	4.177	5.135	2.424	4.884	11.453	0.701	-3.223	1.774	-0.531	2.193	-2.994	6.471	2.87	0.079	7.361	7.282	-0.319	3.86	2.022	2.611	-2.268	-0.863	-1.699	2.349	2.704	3.027	3.373	1.937	3.22	1.084	1.33	-0.252	-3.06	1.226	-0.97	-0.137	4.483	0.092	-0.20719	0.010615	-0.13269	-0.098512	0.15917
3.218	1.83548	2.987	-2.602	2.641	-5.739	1.155	1.123	0.354	-0.64	-0.993	-0.097	0.14	7.013	3.091	-4.516	-4.021	1.074	1.386	-2.077	5.733	-1.647	2.244	1.9	3.43	-0.584	1.344	1.649	3.391	4.359	1.671	4.404	10.436	0.091	-3.638	1.612	-0.699	1.868	-3.316	5.798	2.252	-0.643	6.47	6.436	-0.656	3.048	1.492	2.351	-2.713	-1.44	-1.922	1.916	2.007	2.298	3.058	1.362	2.705	0.505	1.231	-0.609	-3.718	0.883	-1.436	-0.521	3.742	-0.316	-0.11734	-0.20001	-0.072619	-0.074518	0.14406
2.69	1.40379	2.13	-2.561	2.168	-6.062	0.573	0.8	-0.366	-1.152	-1.639	-0.823	-0.471	6.157	2.515	-4.359	-4.34	0.793	0.779	-2.388	4.945	-1.99	2.07	1.363	2.843	-0.923	0.523	0.895	2.802	3.654	1.343	4.031	9.446	-0.339	-4.028	1.487	-0.977	1.382	-3.611	5.246	1.718	-1.297	5.77	5.751	-0.913	2.235	1.071	2.148	-3.091	-1.967	-2.137	1.499	1.324	1.82	2.735	1.03	2.238	-0.071	1.061	-0.861	-4.333	0.577	-1.829	-0.866	3.029	-0.637	-0.2157	-0.42729	-0.049254	-0.11915	0.067872
2.194	0.9636	1.355	-2.418	1.732	-6.326	-0.001	0.452	-0.978	-1.454	-2.152	-1.473	-1.137	5.437	2.064	-4.209	-4.617	0.61	0.275	-2.691	4.236	-2.304	1.847	0.895	2.324	-1.222	-0.329	0.383	2.23	3.031	1.007	3.762	8.485	-0.943	-4.396	1.331	-1.286	1.019	-3.867	4.649	1.24	-1.938	5.149	5.158	-1.19	1.423	0.627	1.955	-3.526	-2.391	-2.29	1.19	0.716	1.26	2.444	0.688	1.877	-0.593	0.902	-1.114	-4.821	0.314	-2.188	-1.185	2.44	-0.97	-0.31728	-0.69194	-0.11326	-0.21021	0.034002
1.686	0.589652	0.693	-2.244	1.274	-6.491	-0.559	0.127	-1.608	-1.691	-2.581	-2.085	-1.895	4.862	1.711	-4.073	-4.794	0.471	-0.165	-2.864	3.581	-2.562	1.652	0.516	1.788	-1.511	-1.144	-0.162	1.819	2.353	0.796	3.528	7.554	-1.534	-4.819	1.198	-1.672	0.571	-4.106	4.225	0.908	-2.466	4.598	4.608	-1.424	0.722	0.114	1.774	-3.917	-2.799	-2.383	0.99	0.242	0.695	2.265	0.334	1.556	-1.076	0.665	-1.312	-5.152	0.085	-2.473	-1.392	1.999	-1.31	-0.25906	-1.0116	-0.22293	-0.32659	0.036465
1.394	0.235977	0.115	-2.081	0.847	-6.604	-1.027	-0.083	-2.118	-1.956	-3.006	-2.671	-2.667	4.394	1.4	-3.926	-4.882	0.217	-0.587	-3.05	3.017	-2.878	1.442	0.215	1.332	-1.823	-1.927	-0.95	1.294	1.768	0.667	3.374	6.651	-1.991	-5.137	1.054	-2.019	0.041	-4.227	3.93	0.524	-2.808	4.084	4.085	-1.601	0.021	-0.53	1.604	-4.201	-3.13	-2.464	0.818	-0.23	0.302	1.945	0.088	1.235	-1.498	0.361	-1.443	-5.376	-0.079	-2.722	-1.537	1.571	-1.572	-0.4983	-1.3054	-0.51589	-0.41113	-0.12668
1.131	-0.124975	-0.386	-1.925	0.459	-6.582	-1.379	-0.289	-2.621	-2.222	-3.338	-3.281	-3.092	4.001	1.161	-3.779	-4.873	0.089	-0.968	-3.078	2.5	-3.029	1.161	-0.068	0.919	-2.146	-2.917	-1.816	0.903	1.27	-0.058	3.229	5.804	-2.396	-5.405	0.961	-2.408	-0.207	-4.281	3.556	0.214	-3.11	3.586	3.527	-1.733	-0.52	-1.02	1.459	-4.391	-3.355	-2.485	0.666	-0.66	-0.076	1.73	-0.242	1	-1.844	0.104	-1.521	-5.502	-0.264	-2.942	-1.676	1.233	-1.78	-0.62072	-1.5881	-0.82412	-0.54724	-0.33943
0.9	-0.40481	-0.926	-1.835	0.141	-6.433	-1.701	-0.457	-3.06	-2.424	-4.029	-3.743	-3.337	3.649	0.961	-3.668	-4.798	-0.137	-1.293	-3.215	2.073	-3.166	0.875	-0.314	0.536	-2.387	-3.586	-2.203	0.385	0.761	-0.396	3.056	5.008	-2.859	-5.518	0.863	-2.758	-0.717	-4.333	3.188	-0.148	-3.384	3.095	2.948	-1.916	-1.081	-1.534	1.228	-4.464	-3.483	-2.501	0.551	-0.997	-0.447	1.358	-0.512	0.741	-2.106	-0.129	-1.555	-5.523	-0.448	-3.057	-1.751	0.955	-2.02	-1.0947	-1.8162	-1.1177	-0.71749	-0.44268
0.575	-0.653666	-1.265	-1.747	-0.039	-6.19	-1.926	-0.554	-3.359	-2.533	-4.309	-4.043	-3.781	3.273	0.834	-3.451	-4.596	-0.288	-1.637	-3.365	1.628	-3.287	0.632	-0.588	0.189	-2.593	-4.543	-2.251	-0.011	0.229	-0.654	2.848	4.07	-2.937	-5.426	0.757	-2.992	-1.073	-4.421	2.555	-0.537	-3.518	2.508	2.285	-1.957	-1.585	-1.868	1.034	-4.468	-3.586	-2.486	0.41	-1.349	-0.802	1	-0.756	0.458	-2.391	-0.44	-1.481	-5.447	-0.589	-3.072	-1.816	0.545	-2.175	-1.1903	-1.9743	-1.252	-0.84982	-0.5539
