frame_indices,x_coords,y_coords,contrasts,masses_kDa,fit_errors,diffblur_errors,frame_signal_scores,neareast_neighbour_distances,selections
3.575000000000000000e+03,5.100000000000000000e+01,7.800000000000000000e+01,-1.479647904634475708e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.236067977499789805e+01,1.000000000000000000e+00
3.575000000000000000e+03,1.020000000000000000e+02,1.400000000000000000e+01,-1.311815828084945679e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.158703314492290204e+01,1.000000000000000000e+00
3.576000000000000000e+03,1.070000000000000000e+02,3.500000000000000000e+01,-1.481473892927169800e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.039607805437113797e+01,1.000000000000000000e+00
3.576000000000000000e+03,8.600000000000000000e+01,8.400000000000000000e+01,-1.467769593000411987e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.711724276862369010e+01,1.000000000000000000e+00
3.577000000000000000e+03,8.000000000000000000e+00,5.000000000000000000e+01,-1.550084352493286133e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.061552812808830382e+01,1.000000000000000000e+00
3.577000000000000000e+03,6.800000000000000000e+01,1.050000000000000000e+02,-1.570111662149429321e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.236931687685298087e+01,1.000000000000000000e+00
3.578000000000000000e+03,7.800000000000000000e+01,2.500000000000000000e+01,-3.948028665035963058e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.664331697709323876e+01,1.000000000000000000e+00
3.579000000000000000e+03,1.160000000000000000e+02,1.040000000000000000e+02,-5.084682255983352661e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.246211251235321171e+00,1.000000000000000000e+00
3.580000000000000000e+03,8.800000000000000000e+01,6.700000000000000000e+01,5.853903945535421371e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.711724276862369010e+01,1.000000000000000000e+00
3.580000000000000000e+03,3.100000000000000000e+01,8.800000000000000000e+01,-1.485637873411178589e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.236067977499789805e+01,1.000000000000000000e+00
3.582000000000000000e+03,3.300000000000000000e+01,9.000000000000000000e+00,-1.259139031171798706e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.810249675906653977e+00,1.000000000000000000e+00
3.581000000000000000e+03,9.800000000000000000e+01,1.070000000000000000e+02,-5.852112080901861191e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.004987562112088995e+01,1.000000000000000000e+00
3.581000000000000000e+03,7.100000000000000000e+01,1.170000000000000000e+02,-1.618136465549468994e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.708203932499369415e+00,1.000000000000000000e+00
3.582000000000000000e+03,7.000000000000000000e+00,8.800000000000000000e+01,-1.409877836704254150e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.400000000000000000e+01,1.000000000000000000e+00
3.582000000000000000e+03,1.080000000000000000e+02,1.060000000000000000e+02,-4.959571175277233124e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.246211251235321171e+00,1.000000000000000000e+00
3.584000000000000000e+03,1.010000000000000000e+02,1.900000000000000000e+01,-1.598051041364669800e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.246211251235321171e+00,1.000000000000000000e+00
3.584000000000000000e+03,3.900000000000000000e+01,3.900000000000000000e+01,-1.609324514865875244e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.400000000000000000e+01,1.000000000000000000e+00
3.583000000000000000e+03,7.200000000000000000e+01,9.200000000000000000e+01,-1.347460448741912842e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.315294643796590535e+01,1.000000000000000000e+00
3.583000000000000000e+03,5.500000000000000000e+01,1.020000000000000000e+02,-6.345419585704803467e-02,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.486606874731850603e+01,1.000000000000000000e+00
3.585000000000000000e+03,6.300000000000000000e+01,3.900000000000000000e+01,-1.540990620851516724e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.800000000000000000e+01,1.000000000000000000e+00
3.585000000000000000e+03,7.400000000000000000e+01,1.050000000000000000e+02,-1.428501456975936890e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.236931687685298087e+01,1.000000000000000000e+00
3.586000000000000000e+03,6.300000000000000000e+01,5.700000000000000000e+01,-1.488962024450302124e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.800000000000000000e+01,1.000000000000000000e+00
3.586000000000000000e+03,9.300000000000000000e+01,2.100000000000000000e+01,-1.351285278797149658e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.246211251235321171e+00,1.000000000000000000e+00
3.586000000000000000e+03,1.600000000000000000e+01,2.700000000000000000e+01,-1.527272015810012817e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.319482700948640286e+01,1.000000000000000000e+00
3.586000000000000000e+03,9.800000000000000000e+01,5.500000000000000000e+01,-1.451817005872726440e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.526433752247374720e+01,1.000000000000000000e+00
3.587000000000000000e+03,4.400000000000000000e+01,9.200000000000000000e+01,-7.947510108351707458e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.421267040355189515e+01,1.000000000000000000e+00
3.587000000000000000e+03,2.100000000000000000e+01,1.170000000000000000e+02,-1.530511826276779175e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.077032961426900748e+01,1.000000000000000000e+00
3.588000000000000000e+03,7.800000000000000000e+01,7.300000000000000000e+01,-3.792566945776343346e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.923538406167134340e+01,1.000000000000000000e+00
3.590000000000000000e+03,3.600000000000000000e+01,5.400000000000000000e+01,-1.415468007326126099e-02,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.433981132056603158e+00,1.000000000000000000e+00
3.589000000000000000e+03,1.160000000000000000e+02,6.200000000000000000e+01,-1.366814225912094116e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.099019513592784492e+00,1.000000000000000000e+00
3.590000000000000000e+03,5.500000000000000000e+01,8.300000000000000000e+01,-1.172835901379585266e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.421267040355189515e+01,1.000000000000000000e+00
3.589000000000000000e+03,9.700000000000000000e+01,9.300000000000000000e+01,-1.452890038490295410e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.835755975068581947e+01,1.000000000000000000e+00
3.590000000000000000e+03,1.000000000000000000e+02,1.180000000000000000e+02,-1.390317380428314209e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.838477631085023489e+01,1.000000000000000000e+00
3.591000000000000000e+03,8.200000000000000000e+01,2.400000000000000000e+01,-1.527613997459411621e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.486832980505138124e+00,1.000000000000000000e+00
3.591000000000000000e+03,1.020000000000000000e+02,3.100000000000000000e+01,-1.460952311754226685e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.345362404707370985e+01,1.000000000000000000e+00
3.591000000000000000e+03,1.110000000000000000e+02,6.300000000000000000e+01,-1.368817836046218872e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.099019513592784492e+00,1.000000000000000000e+00
3.592000000000000000e+03,1.700000000000000000e+01,1.070000000000000000e+02,-1.497142910957336426e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.077032961426900748e+01,1.000000000000000000e+00
3.592000000000000000e+03,7.900000000000000000e+01,3.300000000000000000e+01,-1.547506451606750488e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.486832980505138124e+00,1.000000000000000000e+00
3.593000000000000000e+03,7.500000000000000000e+01,9.200000000000000000e+01,-1.333996504545211792e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.280109889280518054e+00,1.000000000000000000e+00
3.594000000000000000e+03,2.700000000000000000e+01,1.600000000000000000e+01,-1.179313380271196365e-02,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.193171219946130890e+01,1.000000000000000000e+00
3.593000000000000000e+03,1.170000000000000000e+02,1.020000000000000000e+02,-1.669521033763885498e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00
3.595000000000000000e+03,4.100000000000000000e+01,4.600000000000000000e+01,-1.500661522150039673e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.219544457292887074e+00,1.000000000000000000e+00
3.594000000000000000e+03,2.500000000000000000e+01,9.000000000000000000e+01,-1.560426801443099976e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.878829422805593552e+01,1.000000000000000000e+00
3.595000000000000000e+03,5.700000000000000000e+01,1.040000000000000000e+02,-5.054446309804916382e-02,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.109502310972898798e+01,1.000000000000000000e+00
3.595000000000000000e+03,1.180000000000000000e+02,9.400000000000000000e+01,-1.461555063724517822e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.062257748298549132e+00,1.000000000000000000e+00
3.597000000000000000e+03,3.900000000000000000e+01,5.500000000000000000e+01,-1.452173739671707153e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.219544457292887074e+00,1.000000000000000000e+00
3.596000000000000000e+03,7.700000000000000000e+01,8.500000000000000000e+01,-1.462977677583694458e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.280109889280518054e+00,1.000000000000000000e+00
3.598000000000000000e+03,6.300000000000000000e+01,5.500000000000000000e+01,-1.607256382703781128e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,1.000000000000000000e+00
3.598000000000000000e+03,1.080000000000000000e+02,1.170000000000000000e+02,-5.163866095244884491e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.749285568453590045e+01,1.000000000000000000e+00
3.599000000000000000e+03,7.900000000000000000e+01,1.200000000000000000e+02,-5.587796680629253387e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00
3.600000000000000000e+03,8.300000000000000000e+01,5.900000000000000000e+01,-1.499774456024169922e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.039607805437113797e+01,1.000000000000000000e+00
3.602000000000000000e+03,4.700000000000000000e+01,6.700000000000000000e+01,-7.729282602667808533e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.442220510185595650e+01,1.000000000000000000e+00
3.603000000000000000e+03,6.400000000000000000e+01,3.400000000000000000e+01,-1.568123698234558105e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.102379604162863913e+01,1.000000000000000000e+00
3.603000000000000000e+03,1.100000000000000000e+01,4.600000000000000000e+01,-1.256805360317230225e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.341640786499873883e+01,1.000000000000000000e+00
3.603000000000000000e+03,1.100000000000000000e+01,9.200000000000000000e+01,-1.251770555973052979e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.773084924772409465e+01,1.000000000000000000e+00
3.604000000000000000e+03,6.900000000000000000e+01,1.100000000000000000e+01,-7.723351009190082550e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.353720459187963954e+01,1.000000000000000000e+00
3.604000000000000000e+03,1.600000000000000000e+01,6.100000000000000000e+01,6.813188549131155014e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.140175425099137918e+01,1.000000000000000000e+00
3.605000000000000000e+03,1.050000000000000000e+02,9.000000000000000000e+00,-2.967107575386762619e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.884441020371191300e+01,1.000000000000000000e+00
3.606000000000000000e+03,2.300000000000000000e+01,1.170000000000000000e+02,-1.569694578647613525e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.773084924772409465e+01,1.000000000000000000e+00
3.609000000000000000e+03,1.160000000000000000e+02,5.700000000000000000e+01,-1.460550725460052490e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.280624847486569706e+01,1.000000000000000000e+00
3.609000000000000000e+03,1.000000000000000000e+02,7.500000000000000000e+01,-1.467210203409194946e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.166190378969060149e+01,1.000000000000000000e+00
3.608000000000000000e+03,1.150000000000000000e+02,1.040000000000000000e+02,-6.714637856930494308e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.204159457879229578e+01,1.000000000000000000e+00
3.610000000000000000e+03,8.900000000000000000e+01,3.300000000000000000e+01,-1.358514577150344849e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.236931687685298087e+01,1.000000000000000000e+00
3.611000000000000000e+03,3.700000000000000000e+01,9.300000000000000000e+01,4.146190360188484192e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.984943324127920761e+01,1.000000000000000000e+00
3.614000000000000000e+03,9.800000000000000000e+01,1.100000000000000000e+01,-1.419555544853210449e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.376972864800942631e+01,1.000000000000000000e+00
3.613000000000000000e+03,5.200000000000000000e+01,2.800000000000000000e+01,-1.514540761709213257e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.414213562373095101e+01,1.000000000000000000e+00
3.613000000000000000e+03,1.060000000000000000e+02,6.500000000000000000e+01,-1.504852622747421265e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.166190378969060149e+01,1.000000000000000000e+00
3.615000000000000000e+03,8.600000000000000000e+01,4.500000000000000000e+01,-1.259494274854660034e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.236931687685298087e+01,1.000000000000000000e+00
3.615000000000000000e+03,5.200000000000000000e+01,8.000000000000000000e+01,-1.513216197490692139e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.984943324127920761e+01,1.000000000000000000e+00
3.614000000000000000e+03,1.080000000000000000e+02,8.400000000000000000e+01,-5.139682441949844360e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.204159457879229578e+01,1.000000000000000000e+00
3.617000000000000000e+03,6.600000000000000000e+01,4.500000000000000000e+01,-1.255731284618377686e-02,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+01,1.000000000000000000e+00
3.617000000000000000e+03,2.700000000000000000e+01,1.160000000000000000e+02,-1.476918626576662064e-02,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.252996408614166768e+01,1.000000000000000000e+00
3.618000000000000000e+03,6.600000000000000000e+01,3.000000000000000000e+01,-1.335644572973251343e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.414213562373095101e+01,1.000000000000000000e+00
3.619000000000000000e+03,9.100000000000000000e+01,6.300000000000000000e+01,-6.157615222036838531e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.868154169226940553e+01,1.000000000000000000e+00
3.617000000000000000e+03,7.000000000000000000e+01,1.170000000000000000e+02,-1.582099944353103638e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.832753579347360073e+01,1.000000000000000000e+00
3.620000000000000000e+03,3.100000000000000000e+01,8.300000000000000000e+01,-9.359424002468585968e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000000e+00
3.620000000000000000e+03,3.800000000000000000e+01,9.000000000000000000e+00,-1.310088932514190674e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.062257748298549132e+00,1.000000000000000000e+00
3.621000000000000000e+03,2.800000000000000000e+01,4.700000000000000000e+01,-4.398821387439966202e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.702938636592640265e+01,1.000000000000000000e+00
3.621000000000000000e+03,6.400000000000000000e+01,7.900000000000000000e+01,-1.467999964952468872e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.941648783894759944e+01,1.000000000000000000e+00
3.621000000000000000e+03,1.400000000000000000e+01,1.170000000000000000e+02,-5.189832765609025955e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.303840481040529831e+01,1.000000000000000000e+00
3.622000000000000000e+03,9.300000000000000000e+01,3.100000000000000000e+01,-1.423727571964263916e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.910497317454279909e+01,1.000000000000000000e+00
3.623000000000000000e+03,2.100000000000000000e+01,2.100000000000000000e+01,6.051072850823402405e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.802775637731994607e+01,1.000000000000000000e+00
3.623000000000000000e+03,4.500000000000000000e+01,8.300000000000000000e+01,-1.409851461648941040e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.252996408614166768e+01,1.000000000000000000e+00
3.624000000000000000e+03,1.040000000000000000e+02,1.070000000000000000e+02,-1.532814949750900269e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.062257748298549132e+00,1.000000000000000000e+00
3.625000000000000000e+03,9.400000000000000000e+01,8.200000000000000000e+01,-1.666102409362792969e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.529705854077835525e+01,1.000000000000000000e+00
3.625000000000000000e+03,1.000000000000000000e+02,1.140000000000000000e+02,-1.338887214660644531e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.062257748298549132e+00,1.000000000000000000e+00
3.627000000000000000e+03,7.400000000000000000e+01,2.900000000000000000e+01,-1.437518149614334106e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.280624847486569706e+01,1.000000000000000000e+00
3.626000000000000000e+03,6.200000000000000000e+01,3.400000000000000000e+01,-1.181824281811714172e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.300000000000000000e+01,1.000000000000000000e+00
3.627000000000000000e+03,4.100000000000000000e+01,5.400000000000000000e+01,4.175080917775630951e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.507987240796890660e+01,1.000000000000000000e+00
3.627000000000000000e+03,5.100000000000000000e+01,9.400000000000000000e+01,-1.677532345056533813e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.252996408614166768e+01,1.000000000000000000e+00
3.627000000000000000e+03,4.700000000000000000e+01,1.160000000000000000e+02,-1.595694869756698608e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+00
3.628000000000000000e+03,2.400000000000000000e+01,1.180000000000000000e+02,1.752555929124355316e-02,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.140093455903269515e+01,1.000000000000000000e+00
3.629000000000000000e+03,1.050000000000000000e+02,2.800000000000000000e+01,-1.003635302186012268e-02,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.863564212655270680e+01,1.000000000000000000e+00
3.629000000000000000e+03,9.100000000000000000e+01,6.700000000000000000e+01,-6.847551092505455017e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.529705854077835525e+01,1.000000000000000000e+00
3.629000000000000000e+03,1.600000000000000000e+01,5.600000000000000000e+01,4.632365889847278595e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.166190378969060149e+01,1.000000000000000000e+00
3.631000000000000000e+03,6.400000000000000000e+01,2.100000000000000000e+01,-1.252365205436944962e-02,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.280624847486569706e+01,1.000000000000000000e+00
3.631000000000000000e+03,4.100000000000000000e+01,1.050000000000000000e+02,-1.553915441036224365e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.252996408614166768e+01,1.000000000000000000e+00
3.631000000000000000e+03,7.200000000000000000e+01,1.130000000000000000e+02,-5.764805711805820465e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.039607805437113797e+01,1.000000000000000000e+00
3.633000000000000000e+03,2.700000000000000000e+01,2.300000000000000000e+01,-1.424378454685211182e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.353720459187963954e+01,1.000000000000000000e+00
3.634000000000000000e+03,2.200000000000000000e+01,4.600000000000000000e+01,-2.063466608524322510e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.166190378969060149e+01,1.000000000000000000e+00
3.634000000000000000e+03,7.700000000000000000e+01,5.800000000000000000e+01,-1.605983376502990723e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.019803902718556898e+01,1.000000000000000000e+00
3.635000000000000000e+03,5.200000000000000000e+01,9.100000000000000000e+01,-1.205454841256141663e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.581138830084189628e+01,1.000000000000000000e+00
3.634000000000000000e+03,1.010000000000000000e+02,9.100000000000000000e+01,-1.348198354244232178e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.012461179749810825e+01,1.000000000000000000e+00
3.635000000000000000e+03,8.600000000000000000e+01,1.400000000000000000e+01,3.593054367229342461e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.051828452868319275e+01,1.000000000000000000e+00
3.635000000000000000e+03,7.000000000000000000e+00,1.100000000000000000e+02,-5.366797093302011490e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.325940669922601600e+01,1.000000000000000000e+00
3.636000000000000000e+03,9.200000000000000000e+01,1.090000000000000000e+02,-1.537480056285858154e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.711724276862369010e+01,1.000000000000000000e+00
3.636000000000000000e+03,5.100000000000000000e+01,4.100000000000000000e+01,5.264760460704565048e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.004987562112088995e+01,1.000000000000000000e+00
3.636000000000000000e+03,4.200000000000000000e+01,5.400000000000000000e+01,-4.803048446774482727e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.581138830084189628e+01,1.000000000000000000e+00
3.637000000000000000e+03,1.090000000000000000e+02,5.100000000000000000e+01,-4.810868762433528900e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.442220510185595650e+01,1.000000000000000000e+00
3.638000000000000000e+03,7.300000000000000000e+01,8.300000000000000000e+01,-1.487816870212554932e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.581138830084189628e+01,1.000000000000000000e+00
3.638000000000000000e+03,4.300000000000000000e+01,1.110000000000000000e+02,-1.482764780521392822e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.944271909999159220e+00,1.000000000000000000e+00
3.637000000000000000e+03,4.700000000000000000e+01,1.190000000000000000e+02,-1.385500580072402954e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.944271909999159220e+00,1.000000000000000000e+00
3.638000000000000000e+03,8.700000000000000000e+01,5.600000000000000000e+01,-1.360417157411575317e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.019803902718556898e+01,1.000000000000000000e+00
3.639000000000000000e+03,5.700000000000000000e+01,7.600000000000000000e+01,-1.508294641971588135e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.044030650891055068e+01,1.000000000000000000e+00
3.638000000000000000e+03,1.170000000000000000e+02,1.070000000000000000e+02,-1.509798318147659302e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.612451549659709826e+01,1.000000000000000000e+00
3.640000000000000000e+03,3.900000000000000000e+01,1.100000000000000000e+01,-1.416656076908111572e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.860107523773827509e+01,1.000000000000000000e+00
3.640000000000000000e+03,2.500000000000000000e+01,4.500000000000000000e+01,-1.611987948417663574e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.324555320336759046e+00,1.000000000000000000e+00
3.639000000000000000e+03,3.000000000000000000e+01,7.800000000000000000e+01,-1.362893730401992798e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.555386467836127551e+01,1.000000000000000000e+00
3.640000000000000000e+03,2.800000000000000000e+01,1.200000000000000000e+02,-1.159498374909162521e-02,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.749285568453590045e+01,1.000000000000000000e+00
3.641000000000000000e+03,6.100000000000000000e+01,4.200000000000000000e+01,-1.613162904977798462e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.004987562112088995e+01,1.000000000000000000e+00
3.640000000000000000e+03,7.600000000000000000e+01,5.600000000000000000e+01,1.773915067315101624e-02,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.100000000000000000e+01,1.000000000000000000e+00
3.641000000000000000e+03,1.170000000000000000e+02,6.300000000000000000e+01,-1.580764204263687134e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.442220510185595650e+01,1.000000000000000000e+00
3.640000000000000000e+03,7.500000000000000000e+01,1.070000000000000000e+02,-1.332812905311584473e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.627882059609970611e+01,1.000000000000000000e+00
3.642000000000000000e+03,9.200000000000000000e+01,1.600000000000000000e+01,-1.267004944384098053e-02,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.242640687119284770e+00,1.000000000000000000e+00
