ProDataCSV

Title: 

Remarks:
#User: spc_user
#Date: 2019/11/13
#Instrument: 
#DetectorType: 
#HV (CDDC channel): 999.985 v
#Time per point: 0.5 s
#Description: Sample 1
#Concentration: 0 M
#Pathlength: 10 mm
#Temperature: ---- C
Time Stamp : 2019/11/13 15:26:01
The data was saved to file : C:\Users\Osvaldo\TempRamp_20_70_degrees_Delta_Tpr_13.11.2019.csv.



Last Modified: Wed Nov 13 15:26:19 2019 by unknown.

Options:

Available Dimensions:,2
Wavelength,Wavelength: 195nm - 280nm,Step Size: 1nm,Bandwidth: 1nm
Temperature,17 temperatures, from 20 to 67.9033degrees Celsius  in smooth ramp mode at ramp-rate of 1degrees C per min.

Available Properties: ,1
CircularDichroism,

Data:


CircularDichroism
Wavelength,Temperature
WL,20,23.7367,26.7416,29.7449,32.7466,35.7283,38.7267,41.7299,44.7433,47.7433,50.735,53.7366,56.7383,59.7449,62.7449,65.7283,67.9033,
224,-59.2223,-57.5569,-57.6207,-56.5815,-58.125,-57.5141,-54.5269,-53.0871,-49.6046,-48.8719,-49.1773,-49.4584,-50.7341,-50.0789,-51.5883,-51.1949,-51.728
223,-62.0246,-59.849,-58.5415,-59.7914,-59.7139,-58.2489,-56.4316,-54.24,-50.3123,-51.3074,-51.7042,-51.4447,-52.3075,-52.5339,-53.857,-52.5906,-54.7681
222,-61.9573,-60.925,-60.6067,-61.9066,-61.892,-60.1084,-59.1915,-55.6813,-52.819,-53.0256,-53.1006,-53.9645,-54.5096,-54.938,-54.4097,-55.9708,-56.2465
221,-64.4743,-61.9549,-62.5264,-62.469,-62.4398,-61.5895,-60.2974,-57.7808,-54.5415,-54.322,-53.5095,-54.6848,-55.4528,-55.7593,-56.4965,-57.2761,-57.42
220,-64.3236,-62.7733,-63.8387,-63.0286,-64.0426,-61.4312,-61.2049,-58.5821,-56.4006,-56.145,-55.4575,-56.7546,-57.1051,-57.5885,-58.6112,-58.7334,-58.739
219,-64.2765,-64.4775,-64.2145,-62.949,-63.748,-63.7906,-61.1484,-58.0183,-55.5875,-56.3067,-57.171,-56.3935,-57.2699,-59.5529,-59.3207,-60.7946,-58.7806
218,-64.966,-63.175,-62.9102,-63.9809,-63.161,-62.404,-61.6611,-59.2651,-57.1498,-57.3071,-57.738,-58.2284,-57.8149,-57.7075,-59.9839,-59.4821,-58.5473
217,-65.7053,-63.8398,-62.7406,-62.6413,-64.5201,-62.2384,-60.5846,-60.0739,-57.3255,-57.7988,-58.0029,-59.8459,-60.1976,-60.1805,-60.1129,-63.0685,-60.1597
216,-65.0574,-64.6419,-62.3418,-63.3637,-62.7674,-63.632,-62.1673,-60.9536,-59.0085,-58.0376,-57.5152,-59.8596,-58.6747,-61.1303,-61.4383,-60.2043,-60.0801
215,-65.7408,-63.1793,-65.0918,-64.1376,-63.1147,-64.9512,-62.0979,-62.9266,-59.2243,-57.6567,-58.2114,-59.978,-61.2932,-61.2803,-60.5505,-60.5535,-63.2946
214,-64.6986,-62.6367,-63.5073,-63.9848,-64.9592,-65.7279,-63.4642,-61.2894,-58.4682,-62.5176,-61.5199,-60.655,-62.7921,-62.0863,-62.5915,-60.0795,-65.9701
213,-67.7773,-64.7049,-62.8919,-66.9745,-64.8191,-66.4892,-67.9198,-63.4645,-61.3469,-61.4842,-62.6759,-63.2524,-60.7768,-62.6799,-61.8274,-66.2915,-65.5758
212,-66.9704,-69.0663,-67.5659,-67.2044,-67.4964,-66.6995,-65.2039,-63.7105,-62.6828,-65.5838,-65.168,-65.1805,-64.3559,-66.3056,-64.3,-64.2318,-67.0748
211,-74.5138,-67.5253,-67.8488,-71.7357,-68.7506,-67.2126,-69.6196,-66.4484,-66.9646,-62.7977,-65.1599,-67.2058,-62.3254,-67.4354,-64.9808,-64.9312,-63.6008
210,-70.5819,-72.9883,-75.4717,-71.9395,-73.9358,-75.9359,-72.3851,-69.8164,-65.0488,-62.5758,-71.0071,-66.3657,-68.2413,-69.1329,-65.7131,-66.8166,-68.159
209,-72.1481,-75.7612,-77.3329,-74.643,-71.1745,-70.3597,-70.0238,-72.1598,-67.2289,-76.0424,-77.1137,-65.2136,-69.3761,-62.8393,-60.3758,-61.6225,-72.5849
208,-68.8566,-72.074,-76.3558,-75.5893,-65.2306,-81.0022,-74.1797,-66.7783,-81.1956,-56.6092,-71.6698,-64.3993,-75.9743,-69.3631,-64.8942,-70.8852,-60.2494
207,-55.1302,-73.495,-77.8246,-57.6158,-74.6996,-70.7662,-65.1865,-75.3682,-63.079,-58.0808,-71.8351,-58.9938,-44.9054,-48.0213,-38.9267,-69.7095,-47.6161
206,-55.2696,-68.7546,-51.0879,-81.224,-50.9776,-57.2429,-52.6264,-63.1635,-64.0299,-63.1734,-34.9691,-61.4221,-46.0504,-39.675,-38.8995,-57.8701,-27.0221
205,-48.2956,-64.3301,-41.1329,-45.6693,-56.1072,-72.2777,-20.5692,-57.2647,-34.8278,-15.1872,-32.1807,-55.1262,0.183554,-34.459,-42.9824,-73.1253,-25.2789
204,-31.7629,-25.4823,-33.2539,-27.4044,-13.2519,-38.7849,-56.3303,-41.9914,24.6636,8.4996,-32.439,-25.4282,-5.60865,7.19045,-45.3168,-74.8165,-21.042
203,-34.46,-8.66458,-30.3195,5.58587,-13.614,-35.2524,-22.027,-5.44243,2.12218,-13.3754,13.8847,-33.9251,12.2171,32.0409,-0.032669,-1.53947,-2.78041
202,-13.2178,20.7418,-19.1458,15.5149,-26.2598,-11.7864,-2.02736,-48.5798,-13.8813,-26.4677,-2.40253,-45.7268,-47.7449,-3.63563,32.0719,24.5879,15.1184
201,-7.98324,-8.98254,12.1549,-32.7572,-20.0333,-6.96836,2.65985,13.343,14.9163,-13.1396,-26.703,10.7303,-14.1945,-18.5754,-18.8181,7.80692,-44.5759
200,23.7229,-16.2864,-18.4921,0.563663,9.87005,-37.6145,1.09206,18.4713,-2.33267,10.799,12.0086,8.35219,28.1479,-6.96448,5.28393,-25.4254,21.4647
199,-23.1178,-8.68673,33.499,1.93026,-20.5377,-9.37702,-36.7697,-33.154,1.51472,1.78591,4.4586,4.21621,-18.7795,25.7497,9.37012,18.0089,9.36347
198,-9.59963,52.8064,-42.8241,-13.4259,-35.4655,-10.0172,-25.4616,-14.5731,-29.2098,0.956329,-15.0109,-2.44146,12.7516,-5.26334,-13.8123,8.11158,-5.55253
197,-10.0618,-15.7003,8.75007,4.07777,-4.70808,-31.1682,-5.2374,-34.7344,-25.1635,-15.099,12.6369,11.7135,7.78748,3.994,0.725727,-0.651693,-13.9488
196,-31.2213,-7.62945,10.8309,-35.9184,20.1062,-7.94735,46.805,-0.311255,23.8604,-26.476,-14.9994,-0.427242,7.92241,-7.92525,-26.9028,-2.37279,-15.4831
195,11.7591,-11.2783,-1.55554,-22.7657,-20.8398,-14.1955,-4.3486,7.47594,-20.4902,14.4931,1.0883,-30.9928,1.46205,-12.3874,9.17945,-17.2686,-43.3794


History: 
User : spc_user

Version : Chirascan v.4.7.0.194 Build : Jan 23 2019 14:29:50

DataStore created and initialized for data acquisition.

Time Stamp : Wed Nov 13 14:13:04 2019


----------------------------------------------------


User : spc_user

Version : Chirascan v.4.7.0.194 Build : Jan 23 2019 14:29:50

The data was saved to file : C:\Users\Osvaldo\TempRamp_20_70_degrees_Delta_Tpr_13.11.2019.dsx.

Time Stamp : Wed Nov 13 15:25:59 2019


----------------------------------------------------


User : spc_user

Version : Chirascan v.4.7.0.194 Build : Jan 23 2019 14:29:50

DataStore created and initialized for data acquisition.

Time Stamp : Wed Nov 13 15:26:01 2019


----------------------------------------------------



